Community,Complaints,date,link
Milton,383.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Nahant,11.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Newton,4.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Peabody,7.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Quincy,14.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Revere,7.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Roslindale,21.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Roxbury,6.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Salem,1.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Sharon,2.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Somerville,49.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
South Boston,19.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
South End,13.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Watertown,21.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Wenham,1.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
West Roxbury,20.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Weymouth,2.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Winchester,9.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Winthrop,36.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Woburn,2.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
September,1103.0,2015-09-01,https://www.massport.com/media/1320/2015_monthly-complaints-for-website-september.pdf
Arlington,145.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Belmont,75.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Boston,11.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Brockton,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Cambridge,246.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Chelsea,9.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Cohasset,25.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Dedham,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Dorchester,31.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
East Boston,16.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Everett,3.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Holbrook,4.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Hull,58.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Hyde Park,3.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Jamaica Plain,15.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Lynn,25.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Medford,41.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Melrose,2.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Milton,733.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Needham,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Newton,3.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Peabody,8.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Quincy,38.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Revere,9.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Roslindale,30.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Roxbury,14.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Salem,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Somerville,67.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
South Boston,41.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
South End,11.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Stoneham,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Watertown,30.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Wenham,12.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
West Roxbury,47.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Weymouth,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Winchester,20.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Winthrop,19.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Woburn,1.0,2015-10-01,https://www.massport.com/media/1319/2015_monthly-complaints-for-website-october.pdf
Arlington,140.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Belmont,52.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Boston,12.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Boxford,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Cambridge,132.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Canton,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Chelsea,5.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Cohasset,8.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Danvers,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Dorchester,23.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
East Boston,17.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Framingham,2.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Hingham,3.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Holbrook,6.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Hull,84.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Hyde Park,4.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Jamaica Plain,25.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Kingston,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Lynn,42.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Medford,28.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Melrose,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Milton,1444.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Needham,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Newtonville,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Norwell,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Peabody,6.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Quincy,5.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Revere,8.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Roslindale,40.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Roxbury,15.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Saugus,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Somerville,382.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
South Boston,42.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
South End,21.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Southborough,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Stoneham,3.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Swampscott,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Watertown,14.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Wenham,149.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
West Roxbury,32.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Weymouth,2.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Winchester,1.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Winthrop,9.0,2015-11-01,https://www.massport.com/media/1318/2015_monthly-complaints-for-website-november.pdf
Arlington,107.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Belmont,43.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Boston,13.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Cambridge,157.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Chelsea,6.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Cohasset,14.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Dedham,1.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Dorchester,16.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
East Boston,31.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Hingham,2.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Holbrook,2.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Hull,103.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Hyde Park,7.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Jamaica Plain,25.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Lynn,29.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Medford,101.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Melrose,2.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Millis,1.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Milton,868.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Nahant,3.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Peabody,8.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Quincy,6.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Revere,7.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Roslindale,33.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Roxbury,11.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Scituate,2.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Somerville,93.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
South Boston,37.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
South End,27.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Watertown,25.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Wenham,120.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
West Roxbury,38.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Weymouth,2.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Winchester,37.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Winthrop,6.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Woburn,3.0,2015-12-01,https://www.massport.com/media/1312/2015_monthly-complaints-for-website-december.pdf
Belmont,195.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Boston,2.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Cambridge,17.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Chelsea,1.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Cohasset,5.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Dorchester,1.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Duxbury,1.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
East Boston,8.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Everett,1.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Hingham,1.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
Hull,31.0,2014-01-01,https://www.massport.com/media/1325/jan-2014-monthly-complaint.pdf
